recv_time sog lng lat
2017-05-07 11:08:33 108 121.15691 31.695208
2017-05-07 11:08:43 107 121.156416 31.69548
2017-05-07 11:08:54 106 121.155836 31.695806
2017-05-07 11:09:13 104 121.154976 31.69628
2017-05-07 11:09:23 102 121.154506 31.696543
2017-05-07 11:09:32 102 121.154035 31.696816
2017-05-07 11:09:42 101 121.153576 31.69708
2017-05-07 11:09:54 100 121.153035 31.697386
2017-05-07 11:10:33 97 121.151356 31.698345
2017-05-07 11:10:43 96 121.150923 31.698596
2017-05-07 11:10:54 95 121.150405 31.698896
2017-05-07 11:11:24 93 121.149203 31.699575
2017-05-07 11:11:33 93 121.148786 31.699811
2017-05-07 11:11:54 91 121.147913 31.70039
2017-05-07 11:12:44 89 121.14607 31.701745
2017-05-07 11:13:02 89 121.145396 31.702225
2017-05-07 11:13:14 88 121.144995 31.70252
2017-05-07 11:13:24 86 121.144691 31.702778
2017-05-07 11:13:34 84 121.144356 31.703103
2017-05-07 11:13:44 83 121.144031 31.70343
2017-05-07 11:13:53 82 121.1438 31.703668
2017-05-07 11:14:03 82 121.14351 31.703963
2017-05-07 11:14:13 82 121.143191 31.704288
2017-05-07 11:14:44 88 121.142316 31.705156
2017-05-07 11:15:24 95 121.140971 31.706511
2017-05-07 11:15:34 96 121.140666 31.706813
2017-05-07 11:15:45 97 121.140288 31.707186
2017-05-07 11:15:54 98 121.140011 31.70746
2017-05-07 11:16:02 99 121.139658 31.7078
2017-05-07 11:16:25 100 121.138871 31.708576
2017-05-07 11:16:35 101 121.138546 31.708896
2017-05-07 11:16:44 102 121.138146 31.70929
2017-05-07 11:16:53 102 121.137855 31.709576
2017-05-07 11:17:03 103 121.137445 31.709973
2017-05-07 11:17:14 103 121.137073 31.710328
2017-05-07 11:17:24 104 121.136668 31.710733
2017-05-07 11:17:42 105 121.13599 31.711395
2017-05-07 11:17:53 105 121.13561 31.711756
2017-05-07 11:18:03 105 121.135198 31.712163
2017-05-07 11:18:13 106 121.134818 31.712536
2017-05-07 11:18:24 106 121.134433 31.712913
2017-05-07 11:18:42 107 121.133688 31.713616
2017-05-07 11:18:54 107 121.1333 31.71399
2017-05-07 11:19:04 108 121.13287 31.714406
2017-05-07 11:19:14 108 121.132476 31.714781
2017-05-07 11:19:24 108 121.132045 31.71519
2017-05-07 11:19:33 108 121.131735 31.715488
2017-05-07 11:19:53 109 121.130955 31.716241
2017-05-07 11:20:14 109 121.130126 31.717035
2017-05-07 11:20:25 109 121.12982 31.717341
2017-05-07 11:20:33 109 121.129396 31.717766
2017-05-07 11:20:42 109 121.129006 31.71815
2017-05-07 11:21:04 110 121.128191 31.718965
2017-05-07 11:21:24 110 121.127376 31.71978
2017-05-07 11:21:33 110 121.127065 31.72009
2017-05-07 11:22:04 110 121.125841 31.721288
2017-05-07 11:22:13 110 121.125446 31.721671
2017-05-07 11:22:24 111 121.12501 31.722086
2017-05-07 11:22:33 111 121.124686 31.722395
2017-05-07 11:22:43 110 121.124286 31.722793
2017-05-07 11:23:05 111 121.123468 31.723613
2017-05-07 11:23:14 111 121.123075 31.724001
2017-05-07 11:23:53 111 121.121521 31.725535
2017-05-07 11:24:05 112 121.121085 31.72597
2017-05-07 11:24:14 112 121.120695 31.726365
2017-05-07 11:24:34 112 121.119948 31.72711
2017-05-07 11:24:42 112 121.119556 31.727501
2017-05-07 11:24:53 112 121.119158 31.727888
2017-05-07 11:25:04 112 121.118716 31.728321
2017-05-07 11:25:24 112 121.117865 31.72915
2017-05-07 11:25:33 111 121.117546 31.729463
2017-05-07 11:25:42 112 121.117146 31.729856
2017-05-07 11:25:53 112 121.116751 31.730248
2017-05-07 11:26:13 112 121.115953 31.73104
2017-05-07 11:26:32 112 121.115156 31.731823
2017-05-07 11:26:42 112 121.114756 31.732215
2017-05-07 11:26:52 112 121.11435 31.732606
2017-05-07 11:27:04 112 121.113905 31.733038
2017-05-07 11:27:23 112 121.113126 31.733781
2017-05-07 11:27:33 112 121.11272 31.73417
2017-05-07 11:27:53 113 121.111885 31.734941
2017-05-07 11:28:03 113 121.111591 31.735211
2017-05-07 11:28:13 112 121.11105 31.735708
2017-05-07 11:28:22 112 121.110633 31.736088
2017-05-07 11:28:33 112 121.110215 31.73647
2017-05-07 11:28:43 112 121.109788 31.736848
2017-05-07 11:28:53 112 121.109366 31.737226
2017-05-07 11:29:03 112 121.108906 31.737641
2017-05-07 11:29:13 112 121.108528 31.737976
2017-05-07 11:29:23 112 121.108096 31.738346
2017-05-07 11:29:33 112 121.10767 31.738718
2017-05-07 11:29:43 113 121.107245 31.739095
2017-05-07 11:29:53 112 121.10682 31.739468
2017-05-07 11:30:03 112 121.106395 31.739841
2017-05-07 11:30:32 112 121.105035 31.740908
2017-05-07 11:30:54 112 121.10408 31.741643
2017-05-07 11:31:03 112 121.103623 31.74199
2017-05-07 11:31:12 112 121.103208 31.742303
2017-05-07 11:31:25 112 121.102651 31.742711
2017-05-07 11:31:55 113 121.101281 31.743701
2017-05-07 11:32:03 113 121.100856 31.744005
2017-05-07 11:32:25 113 121.099805 31.744741
2017-05-07 11:32:32 113 121.099418 31.745003
2017-05-07 11:32:54 113 121.098396 31.745678
2017-05-07 11:33:03 113 121.09791 31.746001
2017-05-07 11:33:12 113 121.097471 31.746296
2017-05-07 11:33:24 112 121.096945 31.746721
2017-05-07 11:33:32 111 121.096605 31.74701
2017-05-07 11:33:43 112 121.096173 31.747373
2017-05-07 11:33:53 112 121.095696 31.747776
2017-05-07 11:34:13 112 121.094853 31.74846
2017-05-07 11:34:24 112 121.09433 31.748903
2017-05-07 11:34:33 112 121.09399 31.749201
2017-05-07 11:35:03 112 121.092733 31.750328
2017-05-07 11:35:12 112 121.092321 31.750716
2017-05-07 11:35:33 112 121.091495 31.751495
2017-05-07 11:35:43 112 121.09104 31.751921
2017-05-07 11:36:02 112 121.090255 31.752655
2017-05-07 11:36:13 112 121.089838 31.753036
2017-05-07 11:36:24 114 121.089388 31.75347
2017-05-07 11:36:33 120 121.089343 31.75351
2017-05-07 11:36:55 120 121.089343 31.75351
2017-05-07 11:37:03 120 121.089343 31.75351
2017-05-07 11:37:34 120 121.089343 31.75351
2017-05-07 11:37:44 120 121.089343 31.75351
2017-05-07 11:37:54 120 121.089343 31.75351
2017-05-07 11:38:02 120 121.089343 31.75351
2017-05-07 11:38:23 120 121.089343 31.75351
2017-05-07 11:38:34 120 121.089343 31.75351
2017-05-07 11:39:02 120 121.089343 31.75351
2017-05-07 11:39:23 120 121.089343 31.75351
2017-05-07 11:39:34 120 121.089343 31.75351
2017-05-07 11:39:54 120 121.089343 31.75351
2017-05-07 11:40:03 120 121.089343 31.75351
2017-05-07 11:40:24 120 121.089343 31.75351
2017-05-07 11:40:33 120 121.089343 31.75351
2017-05-07 11:40:44 120 121.089343 31.75351
2017-05-07 11:40:54 120 121.089343 31.75351
2017-05-07 11:41:34 120 121.089343 31.75351
2017-05-07 11:41:44 120 121.089343 31.75351
2017-05-07 11:41:54 120 121.089343 31.75351
2017-05-07 11:42:03 120 121.089343 31.75351
2017-05-07 11:42:14 120 121.089343 31.75351
2017-05-07 11:42:34 120 121.089343 31.75351
2017-05-07 11:43:13 120 121.089343 31.75351
2017-05-07 11:43:45 120 121.089343 31.75351
2017-05-07 11:43:54 120 121.089343 31.75351
2017-05-07 11:44:13 120 121.089343 31.75351
2017-05-07 11:44:24 120 121.089343 31.75351
2017-05-07 11:44:34 120 121.089343 31.75351
2017-05-07 11:44:54 120 121.089343 31.75351
2017-05-07 11:45:04 120 121.089343 31.75351
2017-05-07 11:45:13 120 121.089343 31.75351
2017-05-07 11:45:34 120 121.089343 31.75351
2017-05-07 11:46:13 120 121.089343 31.75351
2017-05-07 11:46:23 120 121.089343 31.75351
2017-05-07 11:46:53 120 121.089343 31.75351
2017-05-07 11:47:03 120 121.089343 31.75351
2017-05-07 11:47:13 120 121.089343 31.75351
2017-05-07 11:47:24 120 121.089343 31.75351
2017-05-07 11:47:33 120 121.089343 31.75351
2017-05-07 11:47:44 120 121.089343 31.75351
2017-05-07 11:47:53 120 121.089343 31.75351
2017-05-07 11:48:23 120 121.089343 31.75351
2017-05-07 11:48:34 120 121.089343 31.75351
2017-05-07 11:48:43 120 121.089343 31.75351
2017-05-07 11:48:52 120 121.089343 31.75351
2017-05-07 11:49:03 120 121.089343 31.75351
2017-05-07 11:49:24 120 121.089343 31.75351
2017-05-07 11:49:33 120 121.089343 31.75351
2017-05-07 11:51:13 120 121.089343 31.75351
2017-05-07 11:51:33 120 121.089343 31.75351
2017-05-07 11:51:44 120 121.089343 31.75351
2017-05-07 11:52:13 120 121.089343 31.75351
2017-05-07 11:52:34 120 121.089343 31.75351
2017-05-07 11:52:44 120 121.089343 31.75351
2017-05-07 11:53:03 120 121.089343 31.75351
2017-05-07 11:53:23 120 121.089343 31.75351
2017-05-07 11:53:34 120 121.089343 31.75351
2017-05-07 11:53:54 120 121.089343 31.75351
2017-05-07 11:54:13 120 121.089343 31.75351
2017-05-07 11:54:23 120 121.089343 31.75351
2017-05-07 11:54:34 120 121.089343 31.75351
2017-05-07 11:54:44 120 121.089343 31.75351
2017-05-07 11:54:54 120 121.089343 31.75351
2017-05-07 11:55:22 120 121.089343 31.75351
2017-05-07 11:55:34 120 121.089343 31.75351
2017-05-07 11:55:54 120 121.089343 31.75351
2017-05-07 11:56:03 120 121.089343 31.75351
2017-05-07 11:56:23 120 121.089343 31.75351
2017-05-07 11:56:33 120 121.089343 31.75351
2017-05-07 11:56:43 120 121.089343 31.75351
2017-05-07 11:56:52 120 121.089343 31.75351
2017-05-07 11:57:13 120 121.089343 31.75351
2017-05-07 11:57:33 120 121.089343 31.75351
2017-05-07 11:57:44 120 121.089343 31.75351
2017-05-07 11:57:52 120 121.089343 31.75351
2017-05-07 11:58:03 120 121.089343 31.75351
2017-05-07 11:58:12 120 121.089343 31.75351
2017-05-07 11:58:23 120 121.089343 31.75351
2017-05-07 11:58:34 120 121.089343 31.75351
2017-05-07 11:58:43 120 121.089343 31.75351
2017-05-07 11:58:53 120 121.089343 31.75351
2017-05-07 11:59:03 120 121.089343 31.75351
2017-05-07 11:59:12 120 121.089343 31.75351
2017-05-07 11:59:23 120 121.089343 31.75351
2017-05-07 11:59:32 120 121.089343 31.75351
2017-05-07 11:59:52 120 121.089343 31.75351
2017-05-07 12:00:23 120 121.089343 31.75351
2017-05-07 12:00:40 120 121.089343 31.75351
2017-05-07 12:01:00 120 121.089343 31.75351
2017-05-07 12:02:02 120 121.089343 31.75351
2017-05-07 12:02:11 120 121.089343 31.75351
2017-05-07 12:02:42 120 121.089343 31.75351
2017-05-07 12:02:51 120 121.089343 31.75351
2017-05-07 12:03:03 120 121.089343 31.75351
2017-05-07 12:03:32 120 121.089343 31.75351
2017-05-07 12:03:43 120 121.089343 31.75351
2017-05-07 12:03:52 120 121.089343 31.75351
2017-05-07 12:04:05 120 121.089343 31.75351
2017-05-07 12:04:13 120 121.089343 31.75351
2017-05-07 12:04:23 120 121.089343 31.75351
2017-05-07 12:04:33 120 121.089343 31.75351
2017-05-07 12:04:44 120 121.089343 31.75351
2017-05-07 12:04:53 120 121.089343 31.75351
2017-05-07 12:05:24 120 121.089343 31.75351
2017-05-07 12:05:35 120 121.089343 31.75351
2017-05-07 12:05:45 120 121.089343 31.75351
2017-05-07 12:06:06 120 121.089343 31.75351
2017-05-07 12:06:35 120 121.089343 31.75351
2017-05-07 12:06:45 120 121.089343 31.75351
2017-05-07 12:07:06 120 121.089343 31.75351
2017-05-07 12:07:24 120 121.089343 31.75351
2017-05-07 12:07:35 120 121.089343 31.75351
2017-05-07 12:07:46 120 121.089343 31.75351
2017-05-07 12:07:56 120 121.089343 31.75351
2017-05-07 12:08:06 120 121.089343 31.75351
2017-05-07 12:08:27 120 121.089343 31.75351
2017-05-07 12:08:47 120 121.089343 31.75351
2017-05-07 12:08:57 120 121.089343 31.75351
2017-05-07 12:09:06 120 121.089343 31.75351
2017-05-07 12:09:46 120 121.089343 31.75351
2017-05-07 12:10:16 120 121.089343 31.75351
2017-05-07 12:10:28 120 121.089343 31.75351
2017-05-07 12:10:57 120 121.089343 31.75351
2017-05-07 12:11:07 120 121.089343 31.75351
2017-05-07 12:11:16 120 121.089343 31.75351
2017-05-07 12:11:38 120 121.089343 31.75351
2017-05-07 12:12:17 120 121.089343 31.75351
2017-05-07 12:12:48 120 121.089343 31.75351
2017-05-07 12:12:58 120 121.089343 31.75351
2017-05-07 12:13:18 120 121.089343 31.75351
2017-05-07 12:13:29 120 121.089343 31.75351
2017-05-07 12:13:37 120 121.089343 31.75351
2017-05-07 12:13:49 120 121.089343 31.75351
2017-05-07 12:14:10 120 121.089343 31.75351
2017-05-07 12:14:29 120 121.089343 31.75351
2017-05-07 12:14:49 120 121.089343 31.75351
2017-05-07 12:15:10 120 121.089343 31.75351
2017-05-07 12:15:30 120 121.089343 31.75351
2017-05-07 12:15:49 120 121.089343 31.75351
2017-05-07 12:16:01 120 121.089343 31.75351
2017-05-07 12:16:10 120 121.089343 31.75351
2017-05-07 12:16:30 120 121.089343 31.75351
2017-05-07 12:17:12 120 121.089343 31.75351
2017-05-07 12:17:21 120 121.089343 31.75351
2017-05-07 12:17:31 120 121.089343 31.75351
2017-05-07 12:18:01 120 121.089343 31.75351
2017-05-07 12:19:55 120 121.089343 31.75351
2017-05-07 12:20:13 120 121.089343 31.75351
2017-05-07 12:20:54 120 121.089343 31.75351
2017-05-07 12:21:13 120 121.089343 31.75351
2017-05-07 12:21:53 120 121.089343 31.75351
2017-05-07 12:22:04 120 121.089343 31.75351
2017-05-07 12:22:33 120 121.089343 31.75351
2017-05-07 12:22:44 120 121.089343 31.75351
2017-05-07 12:23:04 120 121.089343 31.75351
2017-05-07 12:23:14 120 121.089343 31.75351
2017-05-07 12:23:23 120 121.089343 31.75351
2017-05-07 12:23:34 120 121.089343 31.75351
2017-05-07 12:23:44 120 121.089343 31.75351
2017-05-07 12:23:53 120 121.089343 31.75351
2017-05-07 12:24:13 120 121.089343 31.75351
2017-05-07 12:24:34 120 121.089343 31.75351
2017-05-07 12:24:43 120 121.089343 31.75351
2017-05-07 12:24:54 120 121.089343 31.75351
2017-05-07 12:25:04 120 121.089343 31.75351
2017-05-07 12:25:14 120 121.089343 31.75351
2017-05-07 12:25:23 120 121.089343 31.75351
2017-05-07 12:25:45 120 121.089343 31.75351
2017-05-07 12:25:53 120 121.089343 31.75351
2017-05-07 12:26:04 120 121.089343 31.75351
2017-05-07 12:26:33 120 121.089343 31.75351
2017-05-07 12:26:53 120 121.089343 31.75351
2017-05-07 12:27:04 120 121.089343 31.75351
2017-05-07 12:27:14 120 121.089343 31.75351
2017-05-07 12:27:23 120 121.089343 31.75351
2017-05-07 12:27:32 120 121.089343 31.75351
2017-05-07 12:27:45 120 121.089343 31.75351
2017-05-07 12:27:52 120 121.089343 31.75351
2017-05-07 12:28:23 120 121.089343 31.75351
2017-05-07 12:29:10 120 121.089343 31.75351
2017-05-07 12:29:53 120 121.089343 31.75351
2017-05-07 12:30:14 120 121.089343 31.75351
2017-05-07 12:30:23 120 121.089343 31.75351
2017-05-07 12:30:33 120 121.089343 31.75351
2017-05-07 12:30:43 120 121.089343 31.75351
2017-05-07 12:30:53 120 121.089343 31.75351
2017-05-07 12:31:03 120 121.089343 31.75351
2017-05-07 12:31:12 120 121.089343 31.75351
2017-05-07 12:31:43 120 121.089343 31.75351
2017-05-07 12:32:23 120 121.089343 31.75351
2017-05-07 12:32:43 120 121.089343 31.75351
2017-05-07 12:33:03 120 121.089343 31.75351
2017-05-07 12:33:12 120 121.089343 31.75351
2017-05-07 12:33:33 120 121.089343 31.75351
2017-05-07 12:33:53 120 121.089343 31.75351
2017-05-07 12:34:12 120 121.089343 31.75351
2017-05-07 12:34:23 120 121.089343 31.75351
2017-05-07 12:34:33 120 121.089343 31.75351
2017-05-07 12:35:11 120 121.089343 31.75351
2017-05-07 12:35:53 120 121.089343 31.75351
2017-05-07 12:36:15 120 121.089343 31.75351
2017-05-07 12:37:10 120 121.089343 31.75351
2017-05-07 12:37:20 120 121.089343 31.75351
2017-05-07 12:37:41 120 121.089343 31.75351
2017-05-07 12:38:24 120 121.089343 31.75351
2017-05-07 12:38:34 120 121.089343 31.75351
2017-05-07 12:38:53 120 121.089343 31.75351
2017-05-07 12:39:43 120 121.089343 31.75351
2017-05-07 12:41:02 120 121.089343 31.75351
2017-05-07 12:41:13 120 121.089343 31.75351
2017-05-07 12:41:22 120 121.089343 31.75351
2017-05-07 12:42:13 120 121.089343 31.75351
2017-05-07 12:42:22 120 121.089343 31.75351
2017-05-07 12:42:34 120 121.089343 31.75351
2017-05-07 12:42:42 120 121.089343 31.75351
2017-05-07 12:42:52 120 121.089343 31.75351
2017-05-07 12:43:13 120 121.089343 31.75351
2017-05-07 12:43:33 120 121.089343 31.75351
2017-05-07 12:44:33 120 121.089343 31.75351
2017-05-07 12:44:44 120 121.089343 31.75351
2017-05-07 12:45:13 120 121.089343 31.75351
2017-05-07 12:45:33 120 121.089343 31.75351
2017-05-07 12:46:03 120 121.089343 31.75351
2017-05-07 12:46:14 120 121.089343 31.75351
2017-05-07 12:46:33 120 121.089343 31.75351
2017-05-07 12:47:02 120 121.089343 31.75351
2017-05-07 12:47:14 120 121.089343 31.75351
2017-05-07 12:47:33 120 121.089343 31.75351
2017-05-07 12:47:54 120 121.089343 31.75351
2017-05-07 12:48:02 120 121.089343 31.75351
2017-05-07 12:48:14 120 121.089343 31.75351
2017-05-07 12:48:23 120 121.089343 31.75351
2017-05-07 12:48:34 120 121.089343 31.75351
2017-05-07 12:48:44 120 121.089343 31.75351
2017-05-07 12:48:55 120 121.089343 31.75351
2017-05-07 12:49:13 120 121.089343 31.75351
2017-05-07 12:49:34 120 121.089343 31.75351
2017-05-07 12:49:44 120 121.089343 31.75351
2017-05-07 12:49:54 120 121.089343 31.75351
2017-05-07 12:50:14 120 121.089343 31.75351
2017-05-07 12:50:53 120 121.089343 31.75351
2017-05-07 12:51:13 120 121.089343 31.75351
2017-05-07 12:52:07 120 121.089343 31.75351
2017-05-07 12:53:33 120 121.089343 31.75351
2017-05-07 12:53:43 120 121.089343 31.75351
2017-05-07 12:53:53 120 121.089343 31.75351
2017-05-07 12:54:22 120 121.089343 31.75351
2017-05-07 12:54:45 120 121.089343 31.75351
2017-05-07 12:54:53 120 121.089343 31.75351
2017-05-07 12:55:05 120 121.089343 31.75351
2017-05-07 12:55:12 120 121.089343 31.75351
2017-05-07 12:56:33 120 121.089343 31.75351
2017-05-07 12:56:44 120 121.089343 31.75351
2017-05-07 12:56:52 120 121.089343 31.75351
2017-05-07 12:57:04 120 121.089343 31.75351
2017-05-07 12:57:12 120 121.089343 31.75351
2017-05-07 12:57:23 120 121.089343 31.75351
2017-05-07 12:57:45 120 121.089343 31.75351
2017-05-07 12:57:53 120 121.089343 31.75351
2017-05-07 12:58:12 120 121.089343 31.75351
2017-05-07 12:58:24 120 121.089343 31.75351
2017-05-07 12:58:33 120 121.089343 31.75351
2017-05-07 12:58:43 120 121.089343 31.75351
2017-05-07 12:58:53 120 121.089343 31.75351
2017-05-07 12:59:34 120 121.089343 31.75351
2017-05-07 12:59:43 120 121.089343 31.75351
2017-05-07 12:59:53 120 121.089343 31.75351
2017-05-07 13:00:03 120 121.089343 31.75351
2017-05-07 13:00:34 120 121.089343 31.75351
2017-05-07 13:00:54 120 121.089343 31.75351
2017-05-07 13:01:03 120 121.089343 31.75351
2017-05-07 13:01:34 120 121.089343 31.75351
2017-05-07 13:01:43 120 121.089343 31.75351
2017-05-07 13:02:04 120 121.089343 31.75351
2017-05-07 13:03:13 120 121.089343 31.75351
2017-05-07 13:03:23 120 121.089343 31.75351
2017-05-07 13:03:42 120 121.089343 31.75351
2017-05-07 13:04:03 120 121.089343 31.75351
2017-05-07 13:04:25 120 121.089343 31.75351
2017-05-07 13:04:42 120 121.089343 31.75351
2017-05-07 13:05:14 120 121.089343 31.75351
2017-05-07 13:05:24 120 121.089343 31.75351
2017-05-07 13:05:32 120 121.089343 31.75351
2017-05-07 13:05:42 120 121.089343 31.75351
2017-05-07 13:05:52 120 121.089343 31.75351
2017-05-07 13:06:14 120 121.089343 31.75351
2017-05-07 13:06:32 120 121.089343 31.75351
2017-05-07 13:06:42 120 121.089343 31.75351
2017-05-07 13:06:53 120 121.089343 31.75351
2017-05-07 13:07:02 120 121.089343 31.75351
2017-05-07 13:07:24 120 121.089343 31.75351
2017-05-07 13:07:32 120 121.089343 31.75351
2017-05-07 13:08:14 120 121.089343 31.75351
2017-05-07 13:08:32 120 121.089343 31.75351
2017-05-07 13:08:44 120 121.089343 31.75351
2017-05-07 13:09:02 120 121.089343 31.75351
2017-05-07 13:09:13 120 121.089343 31.75351
2017-05-07 13:09:32 120 121.089343 31.75351
2017-05-07 13:09:53 120 121.089343 31.75351
2017-05-07 13:10:14 120 121.089343 31.75351
2017-05-07 13:10:25 120 121.089343 31.75351
2017-05-07 13:10:33 120 121.089343 31.75351
2017-05-07 13:10:53 120 121.089343 31.75351
2017-05-07 13:11:14 120 121.089343 31.75351
2017-05-07 13:11:33 120 121.089343 31.75351
2017-05-07 13:11:45 120 121.089343 31.75351
2017-05-07 13:11:54 120 121.089343 31.75351
2017-05-07 13:12:32 120 121.089343 31.75351
2017-05-07 13:12:45 120 121.089343 31.75351
2017-05-07 13:12:53 120 121.089343 31.75351
2017-05-07 13:13:12 120 121.089343 31.75351
2017-05-07 13:13:32 120 121.089343 31.75351
2017-05-07 13:13:44 120 121.089343 31.75351
2017-05-07 13:14:04 120 121.089343 31.75351
2017-05-07 13:14:13 120 121.089343 31.75351
2017-05-07 13:14:32 120 121.089343 31.75351
2017-05-07 13:14:52 120 121.089343 31.75351
2017-05-07 13:15:04 120 121.089343 31.75351
2017-05-07 13:15:13 120 121.089343 31.75351
2017-05-07 13:15:23 120 121.089343 31.75351
2017-05-07 13:15:44 120 121.089343 31.75351
2017-05-07 13:15:53 120 121.089343 31.75351
2017-05-07 13:16:03 120 121.089343 31.75351
2017-05-07 13:16:13 120 121.089343 31.75351
2017-05-07 13:16:32 120 121.089343 31.75351
2017-05-07 13:17:33 120 121.089343 31.75351
2017-05-07 13:17:53 120 121.089343 31.75351
2017-05-07 13:18:05 120 121.089343 31.75351
2017-05-07 13:18:34 120 121.089343 31.75351
2017-05-07 13:18:52 120 121.089343 31.75351
2017-05-07 13:19:13 120 121.089343 31.75351
2017-05-07 13:19:34 120 121.089343 31.75351
2017-05-07 13:19:53 120 121.089343 31.75351
2017-05-07 13:20:04 120 121.089343 31.75351
2017-05-07 13:20:14 120 121.089343 31.75351
2017-05-07 13:20:33 120 121.089343 31.75351
2017-05-07 13:20:44 120 121.089343 31.75351
2017-05-07 13:20:52 120 121.089343 31.75351
2017-05-07 13:21:03 120 121.089343 31.75351
2017-05-07 13:21:15 120 121.089343 31.75351
2017-05-07 13:21:23 120 121.089343 31.75351
2017-05-07 13:21:33 120 121.089343 31.75351
2017-05-07 13:21:52 120 121.089343 31.75351
2017-05-07 13:22:04 120 121.089343 31.75351
2017-05-07 13:22:14 120 121.089343 31.75351
2017-05-07 13:22:23 120 121.089343 31.75351
2017-05-07 13:22:34 120 121.089343 31.75351
2017-05-07 13:22:52 120 121.089343 31.75351
2017-05-07 13:23:03 120 121.089343 31.75351
2017-05-07 13:23:14 120 121.089343 31.75351
2017-05-07 13:23:35 120 121.089343 31.75351
2017-05-07 13:24:14 120 121.089343 31.75351
2017-05-07 13:24:34 120 121.089343 31.75351
2017-05-07 13:24:43 120 121.089343 31.75351
2017-05-07 13:24:53 120 121.089343 31.75351
2017-05-07 13:25:13 120 121.089343 31.75351
2017-05-07 13:25:42 120 121.089343 31.75351
2017-05-07 13:25:53 120 121.089343 31.75351
2017-05-07 13:26:03 120 121.089343 31.75351
2017-05-07 13:26:33 120 121.089343 31.75351
2017-05-07 13:26:53 120 121.089343 31.75351
2017-05-07 13:27:03 120 121.089343 31.75351
2017-05-07 13:27:13 120 121.089343 31.75351
2017-05-07 13:27:34 120 121.089343 31.75351
2017-05-07 13:27:43 120 121.089343 31.75351
2017-05-07 13:27:53 120 121.089343 31.75351
2017-05-07 13:28:03 120 121.089343 31.75351
2017-05-07 13:28:13 120 121.089343 31.75351
2017-05-07 13:28:24 120 121.089343 31.75351
2017-05-07 13:28:33 120 121.089343 31.75351
2017-05-07 13:28:53 120 121.089343 31.75351
2017-05-07 13:29:03 120 121.089343 31.75351
2017-05-07 13:29:23 120 121.089343 31.75351
2017-05-07 13:29:45 120 121.089343 31.75351
2017-05-07 13:30:03 120 121.089343 31.75351
2017-05-07 13:30:13 120 121.089343 31.75351
2017-05-07 13:30:28 120 121.089343 31.75351
2017-05-07 13:30:39 120 121.089343 31.75351
2017-05-07 13:30:50 120 121.089343 31.75351
2017-05-07 13:31:18 120 121.089343 31.75351
2017-05-07 13:31:59 120 121.089343 31.75351
2017-05-07 13:32:50 120 121.089343 31.75351
2017-05-07 13:32:59 120 121.089343 31.75351
2017-05-07 13:33:10 120 121.089343 31.75351
2017-05-07 13:33:30 120 121.089343 31.75351
2017-05-07 13:33:39 120 121.089343 31.75351
2017-05-07 13:34:00 120 121.089343 31.75351
2017-05-07 13:34:30 120 121.089343 31.75351
2017-05-07 13:34:40 120 121.089343 31.75351
2017-05-07 13:34:50 120 121.089343 31.75351
2017-05-07 13:35:00 120 121.089343 31.75351
2017-05-07 13:35:21 120 121.089343 31.75351
2017-05-07 13:35:40 120 121.089343 31.75351
2017-05-07 13:35:59 120 121.089343 31.75351
2017-05-07 13:36:31 120 121.089343 31.75351
2017-05-07 13:36:51 120 121.089343 31.75351
2017-05-07 13:37:21 120 121.089343 31.75351
2017-05-07 13:37:51 120 121.089343 31.75351
2017-05-07 13:38:12 120 121.089343 31.75351
2017-05-07 13:38:21 120 121.089343 31.75351
2017-05-07 13:39:21 120 121.089343 31.75351
2017-05-07 13:39:42 120 121.089343 31.75351
2017-05-07 13:40:01 120 121.089343 31.75351
2017-05-07 13:40:20 120 121.089343 31.75351
2017-05-07 13:40:42 120 121.089343 31.75351
2017-05-07 13:41:21 120 121.089343 31.75351
2017-05-07 13:41:43 120 121.089343 31.75351
2017-05-07 13:42:02 120 121.089343 31.75351
2017-05-07 13:42:12 120 121.089343 31.75351
2017-05-07 13:42:21 120 121.089343 31.75351
2017-05-07 13:42:32 120 121.089343 31.75351
2017-05-07 13:42:42 120 121.089343 31.75351
2017-05-07 13:42:52 120 121.089343 31.75351
2017-05-07 13:43:02 120 121.089343 31.75351
2017-05-07 13:43:32 120 121.089343 31.75351
2017-05-07 13:43:43 120 121.089343 31.75351
2017-05-07 13:44:02 120 121.089343 31.75351
2017-05-07 13:44:14 120 121.089343 31.75351
2017-05-07 13:44:23 120 121.089343 31.75351
2017-05-07 13:44:44 120 121.089343 31.75351
2017-05-07 13:44:54 120 121.089343 31.75351
2017-05-07 13:45:35 120 121.089343 31.75351
2017-05-07 13:45:52 120 121.089343 31.75351
2017-05-07 13:46:03 120 121.089343 31.75351
2017-05-07 13:46:14 120 121.089343 31.75351
2017-05-07 13:46:34 120 121.089343 31.75351
2017-05-07 13:46:44 120 121.089343 31.75351
2017-05-07 13:46:52 120 121.089343 31.75351
2017-05-07 13:47:03 120 121.089343 31.75351
2017-05-07 13:47:14 120 121.089343 31.75351
2017-05-07 13:47:44 120 121.089343 31.75351
2017-05-07 13:48:44 120 121.089343 31.75351
2017-05-07 13:48:53 120 121.089343 31.75351
2017-05-07 13:49:13 120 121.089343 31.75351
2017-05-07 13:49:53 120 121.089343 31.75351
2017-05-07 13:50:04 120 121.089343 31.75351
2017-05-07 13:50:23 120 121.089343 31.75351
